route_from,route_to,ride_type,ride_max_persons,hour,day_of_week,ride_waiting_time,ride_time_minutes,ride_price,distance_meters,lat_route_from,lon_route_from,lat_route_to,lon_route_to
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,22,1,4.0,12.666666666666666,297.81,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,23,1,3.0,11.5,154.83,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,23,1,2.0,10.5,70.99,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,23,1,3.0,11.5,224.81,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,23,1,1.0,11.5,152.03,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,23,1,2.0,12.5,151.22,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,23,1,4.0,11.5,296.21,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,7,2,4.0,13.65,152.0,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,7,2,2.0,12.65,54.32,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,7,2,4.0,12.65,206.4,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,7,2,2.0,12.65,110.28,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,7,2,5.0,13.65,143.34,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,7,2,4.0,12.65,285.86,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,8,2,4.0,13.816666666666666,190.785,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,8,2,2.0,13.816666666666666,54.775000000000006,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,8,2,4.0,14.316666666666666,257.97,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,8,2,1.0,13.816666666666666,117.77,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,8,2,3.5,15.816666666666666,176.235,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,8,2,4.5,13.316666666666666,375.475,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,9,2,5.0,14.566666666666666,191.31,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,9,2,2.0,13.566666666666666,54.89,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,9,2,5.0,13.566666666666666,258.72,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,9,2,1.0,13.566666666666666,119.71,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,9,2,5.0,16.566666666666666,176.73,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,9,2,4.0,14.566666666666666,376.55,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,10,2,5.0,16.55,193.06,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,10,2,2.0,15.55,55.28,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,10,2,4.0,15.55,261.1,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,10,2,1.0,15.55,126.03,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,10,2,5.0,17.55,178.37,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,10,2,4.0,15.55,380.07,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,11,2,3.0,15.583333333333334,226.76,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,11,2,2.0,15.583333333333334,55.12,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,11,2,3.0,15.583333333333334,309.16,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,11,2,1.0,14.583333333333334,92.22,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,11,2,1.0,15.583333333333334,213.64,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,11,2,5.0,15.583333333333334,378.64,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,12,2,2.0,16.483333333333334,184.92,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,12,2,1.0,16.483333333333334,55.22,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,12,2,2.0,16.483333333333334,255.62,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,12,2,1.0,16.483333333333334,92.88,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,12,2,1.0,16.483333333333334,176.26,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,12,2,4.0,16.483333333333334,307.09,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,13,2,3.0,17.333333333333332,185.2,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,13,2,1.0,17.333333333333332,55.28,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,13,2,3.0,16.333333333333332,256.02,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,13,2,1.0,16.333333333333332,93.27,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,13,2,1.0,18.33333333333333,176.53,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,13,2,4.0,16.333333333333332,307.56,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,14,2,4.0,16.433333333333334,184.41,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,14,2,3.0,15.433333333333334,55.12,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,14,2,3.0,16.433333333333334,254.93,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,14,2,1.0,15.433333333333334,119.84,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,14,2,4.0,17.433333333333334,175.78,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,14,2,3.0,15.433333333333334,306.27,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,15,2,4.0,17.733333333333334,184.46,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,15,2,2.0,16.733333333333334,64.36,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,15,2,4.0,16.733333333333334,255.01,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,15,2,1.0,16.733333333333334,120.02,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,15,2,7.0,18.73333333333333,175.83,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,15,2,4.0,16.733333333333334,306.36,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,16,2,4.0,15.766666666666667,219.28,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,16,2,5.0,15.766666666666667,59.84,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,16,2,6.0,15.766666666666667,329.63,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,16,2,1.0,15.766666666666667,121.36,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,16,2,4.0,17.766666666666666,219.55,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,16,2,4.0,15.766666666666667,390.29,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,17,2,5.0,17.45,221.41,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,17,2,5.0,17.45,69.27,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,17,2,4.0,16.45,332.66,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,17,2,1.0,17.45,123.58,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,17,2,5.0,18.45,221.58,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,17,2,5.0,17.45,393.82,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,18,2,5.0,21.78333333333333,228.06,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,18,2,4.0,20.78333333333333,69.87,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,18,2,6.0,20.78333333333333,342.07,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,18,2,3.0,19.78333333333333,130.52,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,18,2,6.0,22.78333333333333,227.92,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,18,2,3.0,20.78333333333333,404.89,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,19,2,6.0,21.48333333333333,226.72,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,19,2,6.0,20.48333333333333,88.44,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,19,2,4.0,20.48333333333333,340.17,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,19,2,2.0,20.48333333333333,129.12,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,19,2,7.0,22.48333333333333,226.63,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,19,2,4.0,20.48333333333333,402.65,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,20,2,3.0,16.433333333333334,185.58,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,20,2,2.0,16.433333333333334,55.23,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,20,2,3.0,16.433333333333334,269.87,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,20,2,1.0,16.433333333333334,121.53,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,20,2,3.0,17.433333333333334,182.97,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,20,2,2.0,15.433333333333334,303.51,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,21,2,3.5,16.191666666666666,183.5,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,21,2,2.0,15.191666666666666,54.790000000000006,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,21,2,3.5,15.691666666666666,266.94,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,21,2,2.0,14.691666666666666,114.885,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,21,2,2.5,16.191666666666666,180.955,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,21,2,2.5,14.691666666666666,300.295,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,22,2,2.0,14.516666666666667,157.9,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,22,2,2.0,13.516666666666667,58.59,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,22,2,2.0,13.516666666666667,229.24,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,22,2,2.0,12.516666666666667,158.78,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,22,2,2.0,14.516666666666667,154.3,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,22,2,2.0,13.516666666666667,298.75,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,23,2,3.0,12.5,155.18,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,23,2,2.0,11.5,71.04,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,23,2,2.0,12.5,225.31,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,23,2,2.0,11.5,152.62,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,23,2,3.0,12.5,151.58,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,23,2,3.0,11.5,296.44,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,7,3,3.0,15.183333333333334,152.16,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,7,3,1.0,13.183333333333334,54.36,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,7,3,2.0,14.183333333333334,206.64,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,7,3,1.0,13.183333333333334,111.03,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,7,3,2.0,14.183333333333334,143.51,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,7,3,1.0,13.183333333333334,286.21,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,9,3,4.0,18.316666666666663,174.35,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,9,3,2.0,15.316666666666666,41.14,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,9,3,5.0,16.316666666666666,210.11,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,9,3,1.0,13.316666666666666,120.15,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,9,3,5.0,17.316666666666666,158.99,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,9,3,2.0,16.316666666666666,376.8,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,10,3,3.0,18.383333333333333,193.15,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,10,3,2.0,16.383333333333333,55.3,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,10,3,3.0,16.383333333333333,261.18,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,10,3,1.0,14.383333333333333,126.27,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,10,3,4.0,18.383333333333333,178.44,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,10,3,5.0,16.383333333333333,380.21,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,11,3,1.0,17.3,193.45,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,11,3,1.0,16.3,50.73,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,11,3,1.0,16.3,286.29,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,11,3,1.0,15.316666666666666,90.79,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,11,3,2.0,18.3,178.73,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,11,3,3.0,17.3,380.85,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,12,3,2.0,16.866666666666667,184.57,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,12,3,1.0,15.866666666666667,55.15,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,12,3,2.0,16.866666666666667,255.17,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,12,3,1.0,14.866666666666667,88.16,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,12,3,1.0,16.866666666666667,175.92,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,12,3,3.0,16.866666666666667,306.54,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,13,3,2.0,18.516666666666666,185.37,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,13,3,1.0,17.516666666666666,55.33,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,13,3,2.0,17.516666666666666,256.29,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,13,3,1.0,16.516666666666666,89.08,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,13,3,2.0,16.516666666666666,176.71,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,13,3,2.0,17.516666666666666,307.87,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,14,3,2.0,18.35,183.61,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,14,3,2.0,17.35,54.94,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,14,3,2.0,17.35,253.85,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,14,3,1.0,16.35,113.91,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,14,3,3.0,17.35,175.01,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,14,3,2.0,16.35,304.96,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,15,3,3.0,18.466666666666665,184.66,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,15,3,2.0,17.466666666666665,55.17,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,15,3,2.0,16.466666666666665,255.28,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,15,3,1.0,16.466666666666665,117.1,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,15,3,3.0,17.466666666666665,176.01,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,15,3,3.0,16.466666666666665,306.68,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,16,3,4.0,19.48333333333333,189.03,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,16,3,3.0,17.483333333333334,55.48,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,16,3,3.0,19.48333333333333,284.78,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,16,3,1.0,17.483333333333334,121.55,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,16,3,5.0,19.48333333333333,187.59,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,16,3,5.0,18.48333333333333,396.8,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Go Sedan,4.0,18,3,5.0,21.05,187.4,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Moto,1.0,18,3,4.0,19.05,78.53,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Premier,4.0,18,3,4.0,20.05,282.51,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Auto,3.0,18,3,2.0,18.05,119.65,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,Uber Go,4.0,18,3,7.0,21.05,186.08,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
Semmozhi Poonga,Chennai Lighthouse,UberXL,6.0,18,3,4.0,19.05,393.55,3766.7,13.0506255,80.2515099,13.0397156,80.2794416
